Content,output_dir,File name,Num of strokes,input_file,language,count,random_sequences,include_letters,include_numbers,include_symbols,length,random,format,thread_count,extension,skew_angle,random_skew,use_wikipedia,blur,random_blur,background,handwritten,name_format,distorsion,distorsion_orientation,width,alignment,orientation,text_color,space_width,margins,fit,font,case,Omnipage-OCR eng. result,Raw Score
蜂,out/,1846.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,蜂,1
豊,out/,1847.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,豊,1
飽,out/,1848.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,飽,1
褒,out/,1849.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,褒,1
縫,out/,1850.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,縫,1
亡,out/,1851.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,亡,1
乏,out/,1852.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,乏,1
忙,out/,1853.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,忙,1
坊,out/,1854.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,坊,1
妨,out/,1855.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,妨,1
忘,out/,1856.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,忘,1
防,out/,1857.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,防,1
房,out/,1858.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,房,1
肪,out/,1859.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,肪,1
某,out/,1860.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,某,1
冒,out/,1861.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,冒,1
剖,out/,1862.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,剖,1
紡,out/,1863.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,紡,1
望,out/,1864.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,望,1
傍,out/,1865.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,傍,1
帽,out/,1866.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,帽,1
棒,out/,1867.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,棒,1
貿,out/,1868.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,貿,1
貌,out/,1869.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,貌,1
暴,out/,1870.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,暴,1
膨,out/,1871.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,膨,1
謀,out/,1872.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,謀,1
頰,out/,1873.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,頬,0
北,out/,1874.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,北,1
木,out/,1875.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,木,1
朴,out/,1876.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,朴,1
牧,out/,1877.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,牧,1
睦,out/,1878.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,睦,1
僕,out/,1879.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,僕,1
墨,out/,1880.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,墨,1
撲,out/,1881.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,撲,1
没,out/,1882.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,没,1
勃,out/,1883.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,勃,1
堀,out/,1884.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,堀,1
本,out/,1885.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,本,1
奔,out/,1886.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,奔,1
翻,out/,1887.jpg,18,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,翻,1
凡,out/,1888.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,凡,1
盆,out/,1889.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,盆,1
麻,out/,1890.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,麻,1
摩,out/,1891.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,摩,1
磨,out/,1892.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,磨,1
魔,out/,1893.jpg,21,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,魔,1
毎,out/,1894.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,毎,1
妹,out/,1895.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,妹,1
枚,out/,1896.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,枚,1
昧,out/,1897.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,昧,1
埋,out/,1898.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,埋,1
幕,out/,1899.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,幕,1
膜,out/,1900.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,膜,1
枕,out/,1901.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,枕,1
又,out/,1902.jpg,2,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,又,1
末,out/,1903.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,末,1
抹,out/,1904.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,抹,1
万,out/,1905.jpg,3,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,万,1
満,out/,1906.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,満,1
慢,out/,1907.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,慢,1
漫,out/,1908.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,漫,1
未,out/,1909.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,未,1
味,out/,1910.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,味,1
魅,out/,1911.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,魅,1
岬,out/,1912.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,岬,1
密,out/,1913.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,密,1
蜜,out/,1914.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,蜜,1
脈,out/,1915.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,脈,1
妙,out/,1916.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,妙,1
民,out/,1917.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,民,1
眠,out/,1918.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,,0
矛,out/,1919.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,矛,1
務,out/,1920.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,務,1
無,out/,1921.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,無,1
夢,out/,1922.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,夢,1
霧,out/,1923.jpg,19,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,霧,1
娘,out/,1924.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,娘,1
名,out/,1925.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,名,1
命,out/,1926.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,命,1
明,out/,1927.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,明,1
迷,out/,1928.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,迷,1
冥,out/,1929.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,冥,1
盟,out/,1930.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,盟,1
銘,out/,1931.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,銘,1
鳴,out/,1932.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,鳴,1
滅,out/,1933.jpg,13,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,滅,1
免,out/,1934.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,免,1
面,out/,1935.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,面,1
綿,out/,1936.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,綿,1
麺,out/,1937.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,麺,1
茂,out/,1938.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,茂,1
模,out/,1939.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,模,1
毛,out/,1940.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,毛,1
妄,out/,1941.jpg,6,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,妄,1
盲,out/,1942.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,盲,1
耗,out/,1943.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,耗,1
猛,out/,1944.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,猛,1
網,out/,1945.jpg,14,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,網,1
目,out/,1946.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,目,1
黙,out/,1947.jpg,15,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,黙,1
門,out/,1948.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,門,1
紋,out/,1949.jpg,10,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,紋,1
問,out/,1950.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,問,1
冶,out/,1951.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,冶,1
夜,out/,1952.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,夜,1
野,out/,1953.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,野,1
弥,out/,1954.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,弥,1
厄,out/,1955.jpg,4,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,厄,1
役,out/,1956.jpg,7,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,役,1
約,out/,1957.jpg,9,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,約,1
訳,out/,1958.jpg,11,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,訳,1
薬,out/,1959.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,薬,1
躍,out/,1960.jpg,21,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,躍,1
闇,out/,1961.jpg,17,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,闇,1
由,out/,1962.jpg,5,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,由,1
油,out/,1963.jpg,8,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,油,1
喩,out/,1964.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,除,0
愉,out/,1965.jpg,12,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,愉,1
諭,out/,1966.jpg,16,texts/JoyoStrokes.txt,cn,2136,False,False,False,False,1,False,32,1,jpg,0,False,False,0,False,1,False,2,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,,,諭,1
